partnerCode;shopName;shopAddress;workingHours;latitude;longitude
LD58;НН Заволжье;606520, Нижегородская обл, Городецкий р-н, Заволжье г на остановке ул. Пономарева;Пн-Вс (09:00-19:00);56,631327;43,411535
YP42;СПб Гатчина;188300, Ленинградская обл, Гатчинский р-н, Гатчина г, Соборная ул, дом № 8 помещения №1,2,3,4;Пн-Вс (09:00-21:00);59,566336;30,123451
L299;Королев;141077, Московская обл, Королев г, 50-летия ВЛКСМ ул, дом № 6Г, помещение 6;Пн-Вс (09:00-21:00);55,920848;37,844285
L281;Истра;143500, Московская обл, Истринский р-н, Истра г, Воскресенская пл, рядом с домом №3;Пн-Вс (09:00-21:00);55,904267;36,857501
LD72;НН Павлово;606100, Нижегородская обл, Павловский р-н, Павлово г, Нижегородская ул, дом № 17, литера А, первый этаж, комната 5;Пн-Вс (08:00-20:00);55,96644;43,067943
L053;Зеленоград;124365, Москва г, Зеленоград г, Привокзальная пл, дом № 1 Холл №1;Пн-Вс (09:00-21:00);55,979209;37,172102
LR02;Ирк Урицкого;664003, Иркутская обл, Иркутск г, Урицкого ул, дом № 13;Пн-Вс (09:00-21:00);52,283673;104,292087
L480;Электросталь3;144000, Московская обл, Электросталь г, Советская ул, дом № 12/1;Пн-Вс (10:00-20:00);55,790492;38,437454
GA94;ЕК Победы;620042, Свердловская обл, Екатеринбург г, Победы ул, дом № 96;Пн-Вс (09:00-21:00);56,903558;60,588116
GM54;РнД Горизонт;"344000, Ростовская обл, Ростов-на-Дону г, Михаила Нагибина пр-кт, дом № 32 Ж ТЦ Горизонт, 1-ый этаж, возле кинотеатра ""КиноМакс""";Пн-Вс (10:00-22:00);47,259405;39,719957
YP29;СПб Василеостровская;190000, Санкт-Петербург г, Средний ВО пр-кт, дом № 28/29, литера А, помещение 23-Н;Пн-Вс (09:00-21:00);59,943026;30,279306
L406;Раменское2;140105, Московская обл, Раменский р-н, Раменское г, Космонавтов ул, дом № 1Б;Пн-Вс (09:00-21:00);55,585922;38,202986
YR28;СПб ОКЕЙ Озерки;194356, Санкт-Петербург г, Выборгское ш, дом № 3, корпус 1;Пн-Вс (10:00-22:00);60,038319;30,320823
YR25;СПб ОКЕЙ Космонавтов;196233, Санкт-Петербург г, Космонавтов пр-кт, дом № 45, литера А;Пн-Вс (10:00-22:00);59,851445;30,350138
YR23;СПб ОКЕЙ Жукова;198332, Санкт-Петербург г, Маршала Жукова пр-кт, дом № 31, корпус 1;Пн-Вс (10:00-22:00);59,858528;30,228573
LC11;РТ Сити-Центр;420101, Татарстан Респ, Казань г, Академика Парина ул, дом № 3 помещение № 4;Пн-Вс (10:00-22:00);55,744632;49,192832
LD01;РТ Чистополь;422980, Татарстан Респ, Чистопольский р-н, Чистополь г, Ленина ул, дом № 38;Пн-Вс (09:00-19:00);55,36978;50,645111
L286;Климовск;142180, Московская обл, Климовск г, 50- летия Октября пр-кт, дом № 7;Пн-Вс (09:00-21:00);55,379658;37,542405
LB53;РТ Нижнекамск3;"423578, Татарстан Респ, Нижнекамский р-н, Нижнекамск г, Химиков пр-кт, дом № 34 (ТЦ ""Аркада"") ТК ""Аркада""";Пн-Вс (09:00-21:00);55,626402;51,79984
LB42;РТ Набережные Челны4;"423800, Татарстан Респ, Набережные Челны г, им Вахитова пр-кт, остановка ""Глобус""";Пн-Вс (09:00-21:00);55,745614;52,424284
LA37;РТ Бугульма;423230, Татарстан Респ, Бугульминский р-н, Бугульма г, Газинура Гафиатуллина ул, дом № 47А;Пн-Вс (09:00-20:00);54,536413;52,789489
YC65;Рязань3;390023, Рязанская обл, Рязань г, Театральная пл, дом № 4;Пн-Вс (09:00-21:00);54,620858;39,756036
YD03;Тверь;170100, Тверская обл, Тверь г, Новоторжская ул, дом № 8;Пн-Вс (09:00-21:00);56,858257;35,908871
GD89;Члб Сталеваров;454038, Челябинская обл, Челябинск г, Сталеваров ул, дом № 66;Пн-Вс (09:00-21:00);55,251678;61,402379
L282;Истра2;143500, Московская обл, Истринский р-н, Истра г, Урицкого пл, дом № 1А ТК;Пн-Вс (09:00-21:00);55,91407;36,862274
GL39;Влд Волжский;404133, Волгоградская обл, Волжский г, Ленина пр-кт, дом № 48В;Пн-Вс (09:00-20:00);48,796905;44,745947
GL58;Влд Радуга;400123, Волгоградская обл, Волгоград г, им маршала Еременко ул, дом № 130;Пн-Вс (09:15-19:20);48,784225;44,565056
GD37;Члб Киномакс;454000, Челябинская обл, Челябинск г, Комсомольский пр-кт, дом № 34б;Пн-Вс (10:00-20:00);55,195177;61,343464
LC27;РТ Татарстан;420021, Татарстан Респ, Казань г, Татарстан ул, дом № 9;Пн-Вс (09:00-21:00);55,779408;49,112801
LC94;РТ Чебоксары Колхозный Рынок;428003, Чувашская Республика - Чувашия, Чебоксары г, Гагарина Ю. ул, дом № 1;Пн-Вс (08:00-20:00);56,122524;47,248953
GN99;Крнд Стасова;350000, Краснодарский край, Краснодар г, Ставропольская ул, дом № 189/1;Пн-Вс (09:00-21:00);45,017087;39,04184
GL40;Влд Волжский2;404130, Волгоградская обл, Волжский г, Мира ул, дом № 79а;Пн-Вс (09:00-20:00);48,7679;44,808491
GD19;Члб Гагарина;454010, Челябинская обл, Челябинск г, Гагарина ул, дом № 16;Пн-Вс (10:00-20:00);55,139689;61,439593
LA52;РТ Восстания;420039, Татарстан Респ, Казань г, Декабристов/Восстания ул, дом № 187/42, литера А;Пн-Вс (10:00-20:00);55,834535;49,080036
LD33;МРД Саранск2;"430021, Мордовия Респ, Саранск г, Веселовского ул, дом № 62А рынок ""Ринг""";Пн-Вс (09:00-20:00);54,225877;45,131699
LD34;МРД Саранск3;"430000, Мордовия Респ, Саранск г, Косарева ул, Территория северо-восточного рынка, павильон ""Хозтовары"" №17 рынок Заречье,";Пн-Вс (09:00-20:00);54,197431;45,243559
GN57;Крнд Лоо;354208, Краснодарский край, Сочи г, Лазаревский р-н, Лоо п, Декабристов ул, дом № 20ж;Пн-Вс (08:00-20:00);43,688217;39,594558
GM39;РнД Батайск1;346880, Ростовская обл, Батайск г, Кирова ул, дом № 3;Пн-Вс (09:00-21:00);47,138048;39,753924
YC97;Тамбов2;392036, Тамбовская обл, Тамбов г, Коммунальная ул, дом № 32;Пн-Вс (09:00-20:00);52,722194;41,444649
YB63;Лакинск;601241, Владимирская обл, Собинский р-н, Лакинск г, Мира ул, дом № 18Б;Пн-Вс (09:00-18:00);56,020187;39,975711
GM83;РнД Новочеркасск1;346400, Ростовская обл, Новочеркасск г, Комитетская ул, дом № 92/20;Пн-Вс (09:00-21:00);47,413923;40,098901
LD24;Кир Чепецк;613040, Кировская обл, Кирово-Чепецкий р-н, Кирово-Чепецк г, Мира пр-кт, дом № 22, помещение 1006;Пн-Вс (09:00-20:00);58,554012;50,03672
GL85;Крнд Адлер;354340, Краснодарский край, Сочи г, Адлерский р-он, Демократическая ул, дом № 38/2;Пн-Вс (08:00-21:00);43,425243;39,926228
LE47;СРТ Солнечный;410000, Саратовская обл, Саратов г, Тархова ул, дом № 29А;Пн-Вс (09:00-21:00);51,610084;45,99615
GD81;Члб Проспект Победы;454084, Челябинская обл, Челябинск г, Победы пр-кт, дом № 168;Пн-Вс (10:00-20:00);55,184938;61,399338
GB90;Пермь Попова;614000, Пермский край, Пермь г, Попова ул, дом № 61;Пн-Вс (09:00-21:00);58,003154;56,230449
YA15;Белгород;308001, Белгородская обл, Белгород г, Вокзальная ул, дом № 2;Пн-Вс (09:00-21:00);50,594296;36,606647
LA53;РТ Воткинск Максимум;427433, Удмуртская Респ, Воткинск г, 1 Мая ул, дом № 108 ТЦ Максимум;Пн-Пт (09:00-19:00), Сб-Вс (09:00-17:00);57,061455;53,998424
L356;Наро-Фоминск3;143302, Московская обл, Наро-Фоминский р-н, Наро-Фоминск г, Полубоярова ул, дом № 22;Пн-Вс (10:00-20:00);55,383909;36,750175
GA17;ЕК Асбест;624264, Свердловская обл, Асбест г, Ленина пр-кт, дом № 16;Пн-Пт (09:00-20:00), Сб-Вс (09:00-19:00);57,011134;61,459525
GB46;Крг Шадринск;641870, Курганская обл, Шадринск г, Свердлова ул, дом № 62;Пн-Вс (10:00-20:00);56,085438;63,619389
GO20;РнД Шахты4;346500, Ростовская обл, Шахты г, Красный Шахтер пер, дом № 123, корпус в;Пн-Вс (08:00-20:00);47,711701;40,222501
GM85;РнД Новошахтинск;346918, Ростовская обл, Новошахтинск г, Ленина пр-кт, дом № 3;Пн-Вс (08:00-20:00);47,753624;39,932885
YC66;Рязань5;390000, Рязанская обл, Рязань г, Новоселов ул, дом № 22А;Пн-Вс (09:00-21:00);54,610815;39,797925
LD12;Кир Воровского;610027, Кировская обл, Киров г, Воровского ул, в районе дома №43;Пн-Вс (09:00-20:00);58,594446;49,666711
LR24;Кмр Ленина;650056, Кемеровская обл, Кемерово г, Ленина пр-кт, дом № 119;Пн-Вс (09:00-21:00);55,344594;86,149762
LR20;Кмр Арго;650025, Кемеровская обл, Кемерово г, Кузнецкий пр-кт, дом № 79;Пн-Вс (09:00-21:00);55,344251;86,059835
LR55;КО Нкуз Курако;654027, Кемеровская обл, Новокузнецк г, Курако пр-кт, дом № 3;Пн-Вс (09:00-19:00);53,748632;87,115351
L272;Жуковский3;140180, Московская обл, Жуковский г, Гагарина ул, дом № 85Б;Пн-Вс (10:00-21:00);55,609599;38,076227
GO18;Крнд Геленджик;353460, Краснодарский край, Геленджик г, Островского ул, дом № 15;Пн-Вс (09:00-21:00);44,561217;38,080297
GM60;РнД Донецк;346330, Ростовская обл, Донецк г, ул Гагарина, дом № 33;Пн-Вс (08:00-20:00);48,335137;39,945988
YA16;Белгород4;308000, Белгородская обл, Белгород г, Б.Хмельницкого пр-кт, дом № 73А;Пн-Вс (09:00-21:00);50,595402;36,579278
YC18;Орел;302040, Орловская обл, Орел г, Максима Горького ул, дом № 44;Пн-Вс (09:00-20:00);52,978626;36,075614
YB67;Липецк;398000, Липецкая обл, Липецк г, Победы пл, дом № 3, корпус б помещение №54;Пн-Вс (08:30-19:30);52,603039;39,572483
LR48;КО Киселевск Магазин Весна;652700, Кемеровская обл, Киселевск г, Ленина ул, дом № 41;Пн-Вс (09:00-19:00);54,002318;86,637814
GN06;РнД Таганрог3;347900, Ростовская обл, Таганрог г, Москатова ул, дом № 10/1, литера В3;Пн-Вс (08:00-21:00);47,262332;38,91744
GN05;Крнд Армавир2;352900, Краснодарский край, Армавир г, Новороссийская ул, дом № 129/12;Пн-Вс (08:00-20:00);44,995054;41,0852
YP60;СПб Зеленогорск;197720, Санкт-Петербург г, Зеленогорск г, Ленина пр-кт, дом № 17 Б, литера А;Пн-Вс (09:00-21:00);60,197985;29,706172
YC04;Новомосковск;301650, Тульская обл, Новомосковский р-н, Новомосковск г, Комсомольская ул, дом № 1А;Пн-Вс (09:00-21:00);54,011409;38,274614
YB24;Кинешма;155800, Ивановская обл, Кинешемский р-н, Кинешма г, Рылеевская ул, дом № 3;Пн-Вс (08:00-20:00);57,443223;42,16905
GC03;Пермь Чайковский;617760, Пермский край, Чайковский г, Карла Маркса ул, дом № 50;Пн-Вс (10:00-20:00);56,774244;54,140812
LC96;РТ Чебоксары Мега Молл;428000, Чувашская Респ, Чебоксары г, Калинина ул, дом № 105А;Пн-Сб (10:00-21:00), Вс (10:00-20:00);56,137687;47,277987
LR43;КО Междуреченск Коммунистический;652870, Кемеровская обл, Междуреченск г, Коммунистический пр-кт, дом № 21 пом 5А;Пн-Вс (09:00-21:00);53,68336;88,050002
GC34;Тмн Тобольск;626150, Тюменская обл, Тобольск г, 4-й мкр, дом № 57/2;Пн-Вс (09:00-19:00);58,218652;68,277185
GL35;Астр ТЦАстрахань;414057, Астраханская обл, Астрахань г, Воробьева проезд, дом № 10 литер А ТЦ Астрахань, 1 этаж, помещение № 65;Пн-Вс (09:00-21:00);46,330973;48,048279
YB88;Мичуринск;393768, Тамбовская обл, Мичуринск г, Советская ул, дом № 327;Пн-Вс (08:00-20:00);52,8918;40,510327
GB84;Пермь Молодежная;614000, Пермский край, Пермь г, Первомайская ул мкр-он Молодежный, дом № 10;Пн-Вс (09:00-21:00);58,114949;56,366954
LS43;НСиб Бориса Богаткова;630000, Новосибирская обл, Новосибирск г, Бориса Богаткова ул, дом № 248/1;Пн-Вс (09:00-21:00);55,037792;82,978418
LC86;РТ Уфа Универмаг Первомайский;450061, Башкортостан Респ, Уфа г, Первомайская ул, остановка Универмаг литера Б;Пн-Вс (09:00-21:00);54,81236;56,092328
LB83;РТ Савиново;421001, Татарстан Респ, Казань г, Ямашева пр-кт, дом № 93;Пн-Вс (10:00-21:00);55,826073;49,148825
GN44;Ствр Кисловодск;357700, Ставропольский край, Кисловодск г, Горького ул, дом № 26/ ул. 40 лет Октября 13/ ул. А. Губина 1а;Пн-Вс (08:00-20:00);43,909551;42,707912
YD59;Ярославль5;150030, Ярославская обл, Ярославль г, Гоголя ул, дом № 2;Пн-Вс (10:00-22:00);57,591531;39,867166
LE29;СРТ Балашов-пассаж;412309, Саратовская обл, Балашов г, Карла Маркса ул, дом № 33;Пн-Вс (09:00-21:00);51,55338;43,147127
GL23;Астр Исады;"414000, Астраханская обл, Астрахань г, Наташи Качуевской ул./Свердлова ул./Ногина ул, дом № 27/96/4, литер строения ""Г""";Пн-Вс (08:00-20:00);46,352937;48,038283
LE57;СРТ Энтузиастов;410039, Саратовская обл, Саратов г, Энтузиастов пр-кт, дом № 54;Пн-Ср (09:00-20:00), Пт-Сб (09:00-20:00);51,495418;45,929754
YA10;Алексин;301361, Тульская обл, Алексинский р-н, Алексин г, Мира ул, дом № 18А;Пн-Вс (09:00-19:00);54,503492;37,067522
LC70;РТ Уфа Затон;450017, Башкортостан Респ, Уфа г, Ахметова ул, дом № 326;Пн-Вс (09:00-20:00);54,790352;55,880441
LQ57;Ирк Байкальская;664046, Иркутская обл, Иркутск г, Байкальская ул, ост. Волжская подземный переход, правая сторона;Пн-Вс (09:00-21:00);52,263166;104,31349
L284;Кашира;"142900, Московская обл, Каширский р-н, Кашира г, Советская ул, дом № 18 ТК ""ОКА""";Пн-Сб (09:00-20:00), Вс (09:00-19:00);54,835563;38,149788
YR93;СПб Торговый двор;195220, Санкт-Петербург г, Науки пр-кт, дом № 21, корпус 1, литера А часть помещения 4-Н (помещение №12);Пн-Вс (09:00-21:00);60,011045;30,400519
YB30;Ковров;601900, Владимирская обл, Ковровский р-н, Ковров г, Ленина пр-кт, дом № 37, помещение №3, №7;Пн-Вс (10:00-20:00);56,366884;41,310412
LE56;СРТ Энгельс3;413111, Саратовская обл, Энгельс г, Строителей пр-кт, дом № 2;Пн-Вс (09:00-21:00);51,48002;46,128044
LC87;РТ Уфа Школа МВД;450061, Башкортостан Респ, Уфа г, Софьи Перовской ул, рядом с с дом № 10/1 по ул. Мубарякова;Пн-Вс (10:00-20:00);54,695906;55,996047
YD44;Шуя;155900, Ивановская обл, Шуйский р-н, Шуя г, Ленина ул, дом № 21А;Пн-Вс (09:00-19:00);56,853947;41,379555
L145;ТРЦ Фестиваль;119602, Москва г, Мичуринский проспект Олимпийская деревня ул, дом № 3, корпус 1 ТРЦ Фестиваль;Пн-Вс (10:00-22:00);55,677945;37,467085
YP16;Псков Рижский;"180007, Псковская обл, Псков г, Рижский пр-кт, у дома № 31, ост. Маяк остановка ""Маяк"" по направлению из центра города";Пн-Вс (09:00-21:00);57,817135;28,304019
YS27;СПб Южный полюс;192241, Санкт-Петербург г, Пражская ул, дом № 48/50, литера А ТЦ Южный Полюс;Пн-Вс (10:00-22:00);59,863867;30,403371
LC24;РТ Сызрань Монгора;446031, Самарская обл, Сызрань г, 50 лет Октября пр-кт, дом № 54А;Пн-Вс (09:10-21:00);53,12182;48,399846
YB14;Калуга6;248001, Калужская обл, Калуга г, Кирова ул, дом № 25А;Пн-Вс (09:00-21:00);54,514244;36,260169
GA45;ЕК Карнавал;620034, Свердловская обл, Екатеринбург г, Халтурина ул, дом № 55;Пн-Вс (10:00-22:00);56,853121;60,550471
YP23;СПб Ашан-Парнас;188640, Ленинградская обл, Всеволожский р-н, западнее пос. Бугры, пересечение КАД (кольцевой дороги) и автодороги Санкт-Петербург - Скотное Пересечение КАД и пр-та Энгельса, ТЦ Ашан Парнас;Пн-Вс (09:00-21:00);60,092623;30,381546
LA28;РТ Баймак - Салавата Юлаева;453631, Башкортостан Респ, Баймакский р-н, Баймак г, Салавата Юлаева ул, дом № 17;Пн-Вс (09:00-21:00);52,59475;58,303222
L322;Лосино-Петровский;141150, Московская обл, Лосино-Петровский г, Ленина ул, дом № 8, строение 1;Пн-Вс (09:00-21:00);55,871353;38,201184
YC12;Обнинск2;249037, Калужская обл, Обнинск г, Железнодорожная ул, дом № 6;Пн-Вс (09:00-20:00);55,093148;36,619273
LQ94;Ирк Тулун;665268, Иркутская обл, Тулун г, Ленина ул, дом № 96а;Пн-Вс (09:00-21:00);54,55712;100,578038
YP69;СПб Кириши Ленина 17;187110, Ленинградская обл, Киришский р-н, Кириши г, Ленина пр-кт, дом № 17;Пн-Вс (09:00-21:00);59,45139;32,014896
GD42;Члб Копейск2;456601, Челябинская обл, Копейск г, Сутягина ул, дом № 9/5, литера А;Пн-Вс (10:00-20:00);55,120106;61,620016
YB94;Мценск;303030, Орловская обл, Мценск г, Мира ул, дом № 36;Пн-Вс (09:00-19:00);53,279518;36,57343
YD32;Тула6;300027, Тульская обл, Тула г, Металлургов ул, дом № 62а;Пн-Вс (10:00-21:00);54,191316;37,689808
LA38;РТ Бугульма - Джалиля;423230, Татарстан Респ, Бугульминский р-н, Бугульма г, Мусы Джалиля ул, дом № 29А;Пн-Вс (09:00-20:00);54,535178;52,795209
GA54;ЕК Краснотурьинск;624440, Свердловская обл, Краснотурьинск г, Ленина ул, дом № 76, литер А;Пн-Вс (10:00-20:00);59,762798;60,20512
L324;Луховицы;140501, Московская обл, Луховицкий р-н, Луховицы г, Гагарина ул, дом № 24В;Пн-Вс (09:00-20:00);54,981603;39,041632
GA39;ЕК Каменск-Уральский3;623408, Свердловская обл, Каменск-Уральский г, Суворова ул, дом № 24;Пн-Вс (10:00-21:00);56,390757;61,929403
YA76;Вязьма2;215111, Смоленская обл, Вяземский р-н, Вязьма г, Красноармейское ш, дом № 1;Пн-Вс (09:00-21:00);55,200892;34,303046
GB75;Пермь Кудымкар;619000, Пермский край, Кудымкар г, Данилова ул, дом № 13в;Пн-Вс (09:00-21:00);59,016795;54,657176
LP25;Прим Владивосток 1 Речка;690002, Приморский край, Владивосток г, Океанский пр-кт, дом № 111А;Пн-Вс (09:00-20:00);43,133161;131,898762
LP30;Прим Владивосток Тихая;690092, Приморский край, Владивосток г, Добровольского ул, дом № 5;Пн-Вс (09:00-20:00);43,092924;131,974472
L408;Раменское4;"140108, Московская обл, Раменский р-н, Раменское г, Ногина ул, у магазина ""Россияне""";Пн-Вс (10:00-21:00);55,567173;38,225148
YP35;СПб Всеволожск 2;188643, Ленинградская обл, Всеволожский р-н, Всеволожск г, Всеволожский пр-кт, дом № 72;Пн-Вс (09:00-21:00);60,014763;30,647276
YD47;Щекино;301245, Тульская обл, Щекинский р-н, Щекино г, Советская ул, дом № 21А;Пн-Вс (09:00-20:00);54,010983;37,51476
YC01;Новозыбков;243020, Брянская обл, Новозыбков г, Первомайская ул, дом № 26;Пн-Вс (09:00-20:00);52,533826;31,930117
LA24;РТ Альметьевск - Панорама;423450, Татарстан Респ, Альметьевский р-н, Альметьевск г, Ленина ул, дом № 100;Пн-Вс (10:00-22:00);54,899325;52,273924
LA23;РТ Альметьевск - Автовокзал;423462, Татарстан Респ, Альметьевский р-н, Альметьевск г, Герцена ул пересечение с Ризы Фахретдина ул;Пн-Вс (08:00-19:00);54,904577;52,319878
GB36;Крг Дом Быта;640000, Курганская обл, Курган г, Коли Мяготина ул, дом № 56А;Пн-Вс (10:00-20:00);55,436138;65,314589
GD96;Члб Троицк2;457100, Челябинская обл, Троицкий р-н, Троицк г, Гагарина ул, дом № 39;Пн-Вс (09:00-21:00);54,08853;61,558274
L233;Воскресенск;140200, Московская обл, Воскресенский р-н, Воскресенск г, Ленина пл, дом № 5;Пн-Вс (10:00-22:00);55,321627;38,672868
YP11;Мрмск Щербакова;183052, Мурманская обл, Мурманск г, Щербакова ул, дом № 14;Пн-Вс (10:00-20:00);68,907515;33,085735
L384;Павловский Посад2;142500, Московская обл, Павлово-Посадский р-н, Павловский Посад г, Революции пл, дом № 7;Пн-Вс (09:00-21:00);55,780809;38,652217
GL62;Влд ТКРеал;"400000, Волгоградская обл, Волгоград г, Историческая ул, дом № 175 ООО ТРК ""Реал-гипермаркет""";Пн-Вс (09:00-22:00);48,756119;44,478213
LR22;Кмр Кесало;650903, Кемеровская обл, Кемерово г, Ленина ул, юго-восточнее дома №135;Пн-Вс (09:00-21:00);55,347956;86,160103
L234;Воскресенск2;140200, Московская обл, Воскресенский р-н, Воскресенск г, Советская ул, дом № 12/10;Пн-Вс (09:00-20:00);55,323511;38,681833
YR31;СПб ОКЕЙ Просвещения;195297, Санкт-Петербург г, Просвещения пр-кт, дом № 80, корпус 2, литера А;Пн-Вс (10:00-22:00);60,039093;30,409846
GL18;Астр Ахтубинск;416506, Астраханская обл, Ахтубинский р-н, Ахтубинск г, Циолковского ул, дом № 1;Пн-Вс (09:00-19:00);48,28463;46,166533
LC48;РТ Ульяновск - Дарс;432072, Ульяновская обл, Ульяновск г, Ульяновский пр-кт, дом № 1 Заволжский район;Пн-Вс (10:00-21:00);54,369196;48,587101
YO56;Вновг Боровичи;174406, Новгородская обл, Боровичский р-н, Боровичи г, Коммунарная ул, корпус № 2;Пн-Вс (09:00-21:00);58,387044;33,916055
LA26;РТ Арск - Советская площадь;422000, Татарстан Респ, Арский р-н, Арск г, Советская пл, дом № 21;Пн-Вс (08:00-19:00);56,090744;49,878856
GO68;Крнд Новороссийск2;353910, Краснодарский край, Новороссийск г, Ленина пр-кт, дом № 4;Пн-Вс (10:00-20:00);44,704529;37,785388
YO13;СКТ Норд Хаус;169711, Коми Респ, Усинск г, Парковая ул, дом № 8Б ТЦ Норд Хаус,1 этаж;Пн-Сб (10:00-20:00), Вс (10:00-18:00);65,990727;57,545231
YO19;СКТ София;168712, Коми Респ, Усинск г, Молодежная ул, дом № 12,2, массив, 14 квартал;Пн-Вс (09:00-19:00);65,989555;57,565632
YA20;Богородицк;301835, Тульская обл, Богородицкий р-н, Богородицк г, Коммунаров ул, дом № 61;Пн-Вс (09:00-20:00);53,771051;38,131198
YO22;СКТ Усинск Нефтяников;169711, Коми Респ, Усинск г, Нефтяников ул, дом № 50;Пн-Вс (09:00-19:00);65,9935;57,560511
YD48;Щекино2;301246, Тульская обл, Щекинский р-н, Щекино г, Юбилейная ул, дом № 19б;Пн-Вс (09:00-20:00);54,02407;37,497956
LE46;СРТ Сити Молл;410039, Саратовская обл, Саратов г, Ново-Астраханское ш, дом № 80 ТЦ Сити Молл;Пн-Вс (09:00-22:00);51,49459;45,920938
LS32;Крск ТЦ Красноярье;660095, Красноярский край, Красноярск г, им газеты Красноярский Рабочий пр-кт, дом № 120 ТЦ Красноярье;Пн-Вс (10:00-20:00);56,004621;92,931292
YP95;СПб Луга 2;188230, Ленинградская обл, Лужский р-н, Луга г, Урицкого пр-кт, дом № 48А, помещение 6-8;Пн-Вс (09:00-19:00);58,740427;29,849241
LZ14;Хабаровск Центральный рынок;680021, Хабаровский край, Центральный район, Хабаровск г, Льва Толстого ул, дом № 22 - Амурский бульвар;Пн-Вс (10:00-20:00);48,488028;135,069137
LQ64;Ирк Братск 2;665709, Иркутская обл, Братск г, Энергетик жилрайон, Пирогова ул, на существующей остановочной площадке, северо-восточнее дома №10 северо-восточнее дома № 10;Пн-Вс (09:00-19:00);56,311193;101,750984
YC81;Смоленск4;214000, Смоленская обл, Смоленск г, Гагарина пр-кт, дом № 1 ТЦ Юнона,1 этаж;Пн-Вс (10:00-21:00);54,777284;32,050389
YB66;Ливны;303850, Орловская обл, Ливны г, М.Горького ул, дом № 7;Пн-Вс (09:00-19:00);52,427099;37,605731
LR07;Ирк Усть-Илимск 1;"666681, Иркутская обл, Усть-Илимск г, Мечтателей ул, р-н кинотеатра ""Яросама""";Пн-Вс (09:00-21:00);57,943039;102,741523
LA70;РТ Зеленодольск - Комарова;422545, Татарстан Респ, Зеленодольский р-н, Зеленодольск г, Комарова ул, примерно 50 м от дома №21 по направлению на север.;Пн-Вс (09:00-20:00);55,856685;48,561835
YB46;Котовск;393194, Тамбовская обл, Котовск г, Колхозная ул, дом № 8;Пн-Вс (08:00-20:00);52,58421;41,498814
GL49;Влд Михайловка;403343, Волгоградская обл, Михайловка г, Обороны ул, дом № 44;Пн-Вс (08:00-20:00);50,071546;43,234239
LR64;КО Полысаево;652560, Кемеровская обл, Полысаево г, Космонавтов ул, дом № 82-15;Пн-Вс (09:00-20:00);54,604997;86,282148
YR66;СПб Сертолово;188650, Ленинградская обл, Всеволожский р-н, Сертолово г, Сосновая ул, дом № 3 А;Пн-Вс (09:00-21:00);60,142362;30,210176
GL82;Крнд Абинск;353320, Краснодарский край, Абинский р-н, Абинск г, Мира ул, дом № 2/10;Пн-Вс (08:00-18:00);44,864868;38,167784
YO29;Архск Архангельск СПб;163020, Архангельская обл, Архангельск г, Никольский пр-кт, дом № 56;Пн-Вс (10:00-20:00);64,576638;40,507801
YO47;Архск Северодвинск СПб;164500, Архангельская обл, Северодвинск г, Карла Маркса ул, дом № 21 ТЦ Никольский посад;Пн-Вс (11:00-19:45);64,558612;39,797152
YO50;Архск Северодвинск2 СПб;164504, Архангельская обл, Северодвинск г, Ломоносова ул, дом № 71А, литер А;Пн-Вс (10:00-20:00);64,553971;39,804717
YD33;Тула8;300062, Тульская обл, Тула г, Октябрьская ул, дом № 95;Пн-Вс (09:00-20:00);54,218563;37,625585
L056;Зеленоград5;124575, Москва г, Зеленоград г, Крюковская пл, дом № 1 ТК Иридиум;Пн-Вс (10:00-22:00);55,982546;37,174989
L147;Тушинская3;125362, Москва г, Тушинская ул, дом № 17;Пн-Вс (09:00-21:00);55,826646;37,446865
LQ91;Ирк Тайшет;665008, Иркутская обл, Тайшет г, Транспортная ул, 22 метра на юго-восток от дома №11 22 метра на юго-восток от дома № 11;Пн-Вс (09:00-21:00);55,937546;98,010662
YS33;Сокол Вологодский;162130, Вологодская обл, Сокольский р-н, Сокол г, Советская ул, дом № 60;Пн-Вс (09:00-21:00);59,462743;40,117205
L241;Дзержинский;140090, Московская обл, Дзержинский г, Лесная ул, дом № 1;Пн-Вс (09:00-20:00);55,630742;37,854005
YB08;Иваново8;153037, Ивановская обл, Иваново г, 8 Марта ул, дом № 32;Пн-Вс (10:00-22:00);57,005306;40,984528
YA48;Владимир7;600031, Владимирская обл, Владимир г, Егорова ул, дом № 8;Пн-Вс (09:00-20:00);56,168846;40,478327
LQ69;Ирк Братск4;665709, Иркутская обл, Братск г, Энергетик жилрайон, Наймушина ул ост ДИ Энергетик ДК Энергетик;Пн-Вс (09:00-19:00);56,302986;101,756408
LR10;Ирк Усть-Кут;666784, Иркутская обл, Усть-Кут г, Кирова ул, дом № 19/а привокзальной площади ст. Лена;Пн-Вс (09:00-21:00);56,780894;105,744762
LD89;НН ТЦ Гагаринский;603009, Нижегородская обл, Нижний Новгород г, Гагарина пр-кт, дом № 105 А ТЦ Гагаринский;Пн-Вс (09:00-21:00);56,235755;43,952655
LA54;РТ Гай - Ленина;462631, Оренбургская обл, Гай г, Ленина ул, дом № 48;Пн-Вс (10:00-20:00);51,675198;58,640656
GO50;Крнд Лабинск;352001, Краснодарский край, Лабинский р-н, Лабинск г, Ленина ул, дом № 160;Пн-Вс (08:00-20:00);44,636196;40,725501
